Timestamp,Emotion,Probabilities
2025-09-04 13:47:20.932333,Sad,"[0.1949242800474167, 0.02340855821967125, 0.16293728351593018, 0.20436710119247437, 0.25589871406555176, 0.031089121475815773, 0.12737490236759186]"
2025-09-04 13:47:21.068444,Sad,"[0.18473631143569946, 0.02180168218910694, 0.15965299308300018, 0.20621763169765472, 0.2419741302728653, 0.040382977575063705, 0.14523424208164215]"
2025-09-04 13:47:21.206277,Sad,"[0.18308784067630768, 0.02150890789926052, 0.15763890743255615, 0.2069486528635025, 0.23564974963665009, 0.04480220377445221, 0.1503637135028839]"
2025-09-04 13:47:21.336277,Sad,"[0.16836164891719818, 0.019418759271502495, 0.15599368512630463, 0.20574718713760376, 0.2277235984802246, 0.052310556173324585, 0.1704445481300354]"
2025-09-04 13:47:21.472145,Sad,"[0.19177205860614777, 0.022922538220882416, 0.16249802708625793, 0.20477111637592316, 0.2532091736793518, 0.03290845453739166, 0.13191865384578705]"
2025-09-04 13:47:21.511550,Neutral,"[0.13337235152721405, 0.014552573673427105, 0.12466742098331451, 0.21772165596485138, 0.17185983061790466, 0.0869160071015358, 0.2509101927280426]"
2025-09-04 13:47:21.671506,Sad,"[0.18636317551136017, 0.02198219485580921, 0.15788355469703674, 0.20706818997859955, 0.23724137246608734, 0.043282508850097656, 0.14617902040481567]"
2025-09-04 13:47:21.711567,Fear,"[0.14425978064537048, 0.01461569033563137, 0.26834139227867126, 0.051011838018894196, 0.24951386451721191, 0.06820797175168991, 0.20404945313930511]"
2025-09-04 13:47:21.840343,Sad,"[0.18840453028678894, 0.02239382639527321, 0.16155807673931122, 0.2053576111793518, 0.2489786297082901, 0.03568577766418457, 0.13762156665325165]"
2025-09-04 13:47:21.971120,Sad,"[0.19397099316120148, 0.023396963253617287, 0.1658557802438736, 0.20212188363075256, 0.2657991647720337, 0.026476897299289703, 0.12237828224897385]"
2025-09-04 13:47:22.112056,Sad,"[0.17848075926303864, 0.020976973697543144, 0.16192243993282318, 0.20479030907154083, 0.24696052074432373, 0.03804684430360794, 0.1488221287727356]"
2025-09-04 13:47:22.284594,Sad,"[0.18492713570594788, 0.021874798461794853, 0.16111037135124207, 0.20551803708076477, 0.24644684791564941, 0.037601813673973083, 0.14252103865146637]"
2025-09-04 13:47:22.444957,Sad,"[0.18440237641334534, 0.0218169204890728, 0.16165529191493988, 0.205214723944664, 0.24796590209007263, 0.03676798939704895, 0.1421767622232437]"
2025-09-04 13:47:22.487402,Sad,"[0.1749200075864792, 0.0182358305901289, 0.2612602114677429, 0.05843004584312439, 0.2865586280822754, 0.037752434611320496, 0.16284295916557312]"
2025-09-04 13:47:22.633843,Sad,"[0.18009047210216522, 0.021078336983919144, 0.15574444830417633, 0.21047106385231018, 0.23043927550315857, 0.04766411706805229, 0.15451231598854065]"
2025-09-04 13:47:22.776156,Happy,"[0.15079504251480103, 0.017510520294308662, 0.15207721292972565, 0.2371571809053421, 0.17985643446445465, 0.08475502580404282, 0.17784857749938965]"
2025-09-04 13:47:22.942613,Happy,"[0.1264827847480774, 0.014522786252200603, 0.1446579396724701, 0.2576504051685333, 0.15187716484069824, 0.10983505100011826, 0.19497379660606384]"
2025-09-04 13:47:22.982462,Neutral,"[0.1460825502872467, 0.013131538406014442, 0.15971973538398743, 0.04264466464519501, 0.2596829831600189, 0.05179386958479881, 0.3269446790218353]"
2025-09-04 13:47:23.136626,Happy,"[0.1253349334001541, 0.014722268097102642, 0.13508141040802002, 0.3280201852321625, 0.13950297236442566, 0.09034233540296555, 0.16699586808681488]"
2025-09-04 13:47:23.268104,Happy,"[0.12655961513519287, 0.01481366902589798, 0.1387806385755539, 0.30919596552848816, 0.14295591413974762, 0.09514770656824112, 0.17254644632339478]"
2025-09-04 13:47:23.449656,Happy,"[0.13432073593139648, 0.015332575887441635, 0.14165619015693665, 0.24454079568386078, 0.15848156809806824, 0.10898192971944809, 0.19668619334697723]"
2025-09-04 13:47:23.603166,Happy,"[0.1426573097705841, 0.01644326187670231, 0.14747725427150726, 0.2468157261610031, 0.1724419742822647, 0.08886884897947311, 0.18529559671878815]"
2025-09-04 13:47:23.734030,Happy,"[0.11468753963708878, 0.012968681752681732, 0.13897576928138733, 0.25645044445991516, 0.13723936676979065, 0.13207320868968964, 0.2076050192117691]"
2025-09-04 13:47:23.907755,Happy,"[0.12385457009077072, 0.014349331147968769, 0.13831859827041626, 0.2941816747188568, 0.1429024040699005, 0.10315906256437302, 0.18323436379432678]"
2025-09-04 13:47:24.034153,Happy,"[0.14319248497486115, 0.016612205654382706, 0.14027461409568787, 0.2757633328437805, 0.1654668152332306, 0.08339650183916092, 0.17529402673244476]"
2025-09-04 13:47:24.075941,Sad,"[0.18244047462940216, 0.018106572329998016, 0.13411329686641693, 0.12449642270803452, 0.26940444111824036, 0.030563054606318474, 0.24087578058242798]"
2025-09-04 13:47:24.210321,Happy,"[0.12513314187526703, 0.01466271374374628, 0.1342405080795288, 0.3300018608570099, 0.14155513048171997, 0.08641604334115982, 0.16799063980579376]"
2025-09-04 13:47:24.339632,Happy,"[0.11549211293458939, 0.012479392811655998, 0.13953018188476562, 0.3099801242351532, 0.11567634344100952, 0.13198137283325195, 0.17486046254634857]"
2025-09-04 13:47:24.475723,Happy,"[0.14683234691619873, 0.017307326197624207, 0.1539362519979477, 0.27302664518356323, 0.18255649507045746, 0.06385540962219238, 0.16248555481433868]"
2025-09-04 13:47:24.650051,Happy,"[0.19404086470603943, 0.020824847742915154, 0.16101258993148804, 0.29385504126548767, 0.1669333428144455, 0.05292472243309021, 0.11040855199098587]"
2025-09-04 13:47:24.776771,Happy,"[0.17023994028568268, 0.020434461534023285, 0.13749605417251587, 0.3074153661727905, 0.20352540910243988, 0.03380930796265602, 0.12707945704460144]"
2025-09-04 13:47:24.946554,Happy,"[0.16315843164920807, 0.019710758700966835, 0.14092837274074554, 0.31947407126426697, 0.19653284549713135, 0.03452711179852486, 0.125668466091156]"
2025-09-04 13:47:24.988816,Sad,"[0.19059088826179504, 0.022575421258807182, 0.15741604566574097, 0.20746421813964844, 0.2370840609073639, 0.042809732258319855, 0.1420595645904541]"
2025-09-04 13:47:25.027267,Fear,"[0.10362554341554642, 0.00943742785602808, 0.3046227693557739, 0.024286845698952675, 0.1861325353384018, 0.1273110806941986, 0.2445838451385498]"
2025-09-04 13:47:25.169149,Happy,"[0.17953728139400482, 0.02202209085226059, 0.14143140614032745, 0.3063287138938904, 0.21982041001319885, 0.023240139707922935, 0.10761994868516922]"
2025-09-04 13:47:25.210726,Sad,"[0.1872728168964386, 0.02220495603978634, 0.16084304451942444, 0.20572863519191742, 0.246368408203125, 0.03735540434718132, 0.14022666215896606]"
2025-09-04 13:47:25.368044,Happy,"[0.17610058188438416, 0.021875590085983276, 0.14059457182884216, 0.3229867219924927, 0.225321426987648, 0.016941020265221596, 0.09618006646633148]"
2025-09-04 13:47:25.513081,Happy,"[0.16308057308197021, 0.019390614703297615, 0.15455080568790436, 0.2652878165245056, 0.2200615108013153, 0.03597366437315941, 0.1416550725698471]"
2025-09-04 13:47:25.668145,Happy,"[0.14454206824302673, 0.01735754683613777, 0.13706916570663452, 0.3513355255126953, 0.17563804984092712, 0.040329065173864365, 0.13372860848903656]"
2025-09-04 13:47:25.837626,Happy,"[0.14587585628032684, 0.017666751518845558, 0.13275901973247528, 0.36848184466362, 0.17655131220817566, 0.034079600125551224, 0.12458562850952148]"
2025-09-04 13:47:25.877801,Sad,"[0.17705073952674866, 0.020691420882940292, 0.15611127018928528, 0.21141403913497925, 0.2243931144475937, 0.05206763371825218, 0.15827186405658722]"
2025-09-04 13:47:26.055340,Happy,"[0.16630814969539642, 0.019379986450076103, 0.14714273810386658, 0.24688883125782013, 0.21302150189876556, 0.04832308366894722, 0.15893572568893433]"
2025-09-04 13:47:26.196879,Happy,"[0.1719486564397812, 0.020427456125617027, 0.14332205057144165, 0.2762039005756378, 0.21133475005626678, 0.03859884664416313, 0.13816434144973755]"
2025-09-04 13:47:26.238127,Sad,"[0.19873450696468353, 0.02446695789694786, 0.16426075994968414, 0.21698899567127228, 0.2723078727722168, 0.01900465600192547, 0.10423622280359268]"
2025-09-04 13:47:26.387825,Happy,"[0.15477295219898224, 0.018493661656975746, 0.12890884280204773, 0.34723255038261414, 0.17640253901481628, 0.04156583547592163, 0.13262353837490082]"
2025-09-04 13:47:26.428046,Sad,"[0.15610508620738983, 0.0156367477029562, 0.2380109578371048, 0.04348434507846832, 0.3177376687526703, 0.02986116148531437, 0.19916404783725739]"
2025-09-04 13:47:26.572317,Happy,"[0.12609146535396576, 0.014790304936468601, 0.12101224064826965, 0.38016828894615173, 0.14427106082439423, 0.060348790138959885, 0.15331780910491943]"
2025-09-04 13:47:26.611819,Happy,"[0.1618453562259674, 0.018442630767822266, 0.14260204136371613, 0.2114294320344925, 0.18839521706104279, 0.08955161273479462, 0.18773378431797028]"
2025-09-04 13:47:26.739667,Happy,"[0.13389015197753906, 0.014912105165421963, 0.1500619500875473, 0.269623339176178, 0.15869800746440887, 0.09008265286684036, 0.18273168802261353]"
2025-09-04 13:47:26.781036,Sad,"[0.13896600902080536, 0.015387789346277714, 0.24239693582057953, 0.07585181295871735, 0.26323044300079346, 0.06359869241714478, 0.2005682736635208]"
2025-09-04 13:47:26.940362,Happy,"[0.1509840190410614, 0.015947703272104263, 0.15055900812149048, 0.34705808758735657, 0.12973162531852722, 0.07871996611356735, 0.126999631524086]"
2025-09-04 13:47:27.103886,Happy,"[0.1315915435552597, 0.014845596626400948, 0.13579300045967102, 0.303286075592041, 0.14415259659290314, 0.09484908729791641, 0.17548209428787231]"
2025-09-04 13:47:27.282587,Happy,"[0.11502832174301147, 0.013283939100801945, 0.12926429510116577, 0.3406060039997101, 0.1349291056394577, 0.08917304128408432, 0.17771536111831665]"
2025-09-04 13:47:27.423708,Happy,"[0.11956631392240524, 0.01192515715956688, 0.14927613735198975, 0.3808787763118744, 0.08645359426736832, 0.13100741803646088, 0.12089268863201141]"
2025-09-04 13:47:27.588901,Happy,"[0.12476517260074615, 0.013286112807691097, 0.14461153745651245, 0.3602060079574585, 0.108915314078331, 0.10856012254953384, 0.1396557092666626]"
2025-09-04 13:47:27.740879,Happy,"[0.1613387018442154, 0.016560329124331474, 0.16428926587104797, 0.3394496738910675, 0.12225381284952164, 0.08414818346500397, 0.11195996403694153]"
2025-09-04 13:47:27.909552,Happy,"[0.15623076260089874, 0.013263248838484287, 0.16280092298984528, 0.4333727955818176, 0.0640026107430458, 0.1066737025976181, 0.06365597993135452]"
2025-09-04 13:47:28.072851,Happy,"[0.12211870402097702, 0.013852719217538834, 0.1334933042526245, 0.3772996962070465, 0.12928402423858643, 0.07518839091062546, 0.14876322448253632]"
2025-09-04 13:47:28.214887,Happy,"[0.11181290447711945, 0.010042808018624783, 0.15422816574573517, 0.3801206350326538, 0.06445974856615067, 0.1744023710489273, 0.10493330657482147]"
2025-09-04 13:47:28.378790,Happy,"[0.1352081596851349, 0.011744984425604343, 0.17888732254505157, 0.28477543592453003, 0.07769834995269775, 0.19819052517414093, 0.11349523067474365]"
2025-09-04 13:47:28.423967,Neutral,"[0.1655273139476776, 0.017796166241168976, 0.13574813306331635, 0.17736373841762543, 0.20186105370521545, 0.07892265170812607, 0.22278089821338654]"
2025-09-04 13:47:28.571539,Happy,"[0.1624022126197815, 0.01368001289665699, 0.1733342707157135, 0.3885737359523773, 0.06930758059024811, 0.12170003354549408, 0.07100218534469604]"
2025-09-04 13:47:28.742151,Happy,"[0.1459284871816635, 0.013847044669091702, 0.18201148509979248, 0.24463483691215515, 0.10727320611476898, 0.16741150617599487, 0.13889341056346893]"
2025-09-04 13:47:28.784200,Sad,"[0.16265493631362915, 0.017505988478660583, 0.1758653074502945, 0.1276784986257553, 0.2908437252044678, 0.02905142493546009, 0.19640010595321655]"
2025-09-04 13:47:28.935176,Fear,"[0.153481125831604, 0.014264383353292942, 0.20079325139522552, 0.1931116133928299, 0.11338133364915848, 0.18390432000160217, 0.14106392860412598]"
2025-09-04 13:47:28.977569,Sad,"[0.14072540402412415, 0.015683447942137718, 0.2151818424463272, 0.09790778160095215, 0.24030163884162903, 0.08370688557624817, 0.20649302005767822]"
2025-09-04 13:47:29.130592,Neutral,"[0.1241173967719078, 0.013959941454231739, 0.15129613876342773, 0.2040202021598816, 0.15632364153862, 0.13362295925617218, 0.21665970981121063]"
2025-09-04 13:47:29.171451,Sad,"[0.15291857719421387, 0.01760835573077202, 0.1912030577659607, 0.15988563001155853, 0.28294697403907776, 0.030238917097449303, 0.1651984304189682]"
2025-09-04 13:47:29.334093,Happy,"[0.12504415214061737, 0.014181320555508137, 0.13956564664840698, 0.24785040318965912, 0.15091291069984436, 0.11707206070423126, 0.20537349581718445]"
2025-09-04 13:47:29.375821,Neutral,"[0.15493494272232056, 0.01597036048769951, 0.1765996813774109, 0.09046468883752823, 0.24240997433662415, 0.07130984961986542, 0.24831043183803558]"
2025-09-04 13:47:29.415766,Sad,"[0.152337446808815, 0.01752467267215252, 0.1939818114042282, 0.1551603227853775, 0.2783403694629669, 0.033906541764736176, 0.16874875128269196]"
2025-09-04 13:47:29.456462,Happy,"[0.1594744175672531, 0.017923330888152122, 0.14303909242153168, 0.20266935229301453, 0.196188285946846, 0.08297871053218842, 0.1977267563343048]"
2025-09-04 13:47:29.614113,Happy,"[0.1359991580247879, 0.013714485801756382, 0.17842572927474976, 0.2186020463705063, 0.12935678660869598, 0.15306836366653442, 0.17083339393138885]"
2025-09-04 13:47:29.691837,Sad,"[0.15371540188789368, 0.01765950210392475, 0.2077201008796692, 0.1321721374988556, 0.2987777292728424, 0.028497228398919106, 0.16145789623260498]"
2025-09-04 13:47:29.838051,Fear,"[0.15997514128684998, 0.016376124694943428, 0.18774408102035522, 0.16560791432857513, 0.16409185528755188, 0.13110947608947754, 0.17509548366069794]"
2025-09-04 13:47:29.898309,Happy,"[0.10675830394029617, 0.012094099074602127, 0.13168272376060486, 0.25782936811447144, 0.1342393457889557, 0.1307257115840912, 0.2266705185174942]"
2025-09-04 13:47:29.943100,Sad,"[0.1418914496898651, 0.01386945229023695, 0.2179090976715088, 0.03950914740562439, 0.3122355043888092, 0.03451129049062729, 0.2400740683078766]"
2025-09-04 13:47:29.986036,Sad,"[0.14099235832691193, 0.014334519393742085, 0.2625337243080139, 0.034828878939151764, 0.30506038665771484, 0.04082666337490082, 0.2014235109090805]"
2025-09-04 13:47:30.131599,Neutral,"[0.13605372607707977, 0.015135395340621471, 0.17581288516521454, 0.13649673759937286, 0.1866968870162964, 0.13003137707710266, 0.21977297961711884]"
2025-09-04 13:47:30.271319,Neutral,"[0.12968766689300537, 0.01441519521176815, 0.17622263729572296, 0.1373550295829773, 0.1784123033285141, 0.14048394560813904, 0.22342319786548615]"
2025-09-04 13:47:30.446717,Neutral,"[0.11880806088447571, 0.013053408823907375, 0.17296580970287323, 0.16229070723056793, 0.1546165496110916, 0.15787024796009064, 0.22039522230625153]"
2025-09-04 13:47:30.488357,Sad,"[0.15771715342998505, 0.0158314760774374, 0.2087334543466568, 0.05141766741871834, 0.3204672932624817, 0.029231589287519455, 0.21660134196281433]"
2025-09-04 13:47:30.527853,Fear,"[0.17744092643260956, 0.017753316089510918, 0.2744254767894745, 0.05793863162398338, 0.25120967626571655, 0.05148259922862053, 0.1697493940591812]"
2025-09-04 13:47:30.668609,Neutral,"[0.11285463720560074, 0.012639768421649933, 0.15946628153324127, 0.18600843846797943, 0.14794807136058807, 0.15567368268966675, 0.2254091054201126]"
2025-09-04 13:47:30.711463,Sad,"[0.14371386170387268, 0.013878618367016315, 0.26728761196136475, 0.040650542825460434, 0.27269530296325684, 0.04580650478601456, 0.21596752107143402]"
2025-09-04 13:47:30.752689,Sad,"[0.178499236702919, 0.01936352252960205, 0.23278258740901947, 0.06269685924053192, 0.32083940505981445, 0.02815813198685646, 0.15766024589538574]"
2025-09-04 13:47:30.922172,Neutral,"[0.1322471797466278, 0.014907591044902802, 0.16207753121852875, 0.19109389185905457, 0.17732349038124084, 0.10991989821195602, 0.21243037283420563]"
2025-09-04 13:47:30.960830,Fear,"[0.11648555845022202, 0.011425952427089214, 0.30015698075294495, 0.037857018411159515, 0.21964535117149353, 0.08965625613927841, 0.2247728854417801]"
2025-09-04 13:47:31.090567,Neutral,"[0.11881087720394135, 0.013241805136203766, 0.17244313657283783, 0.15393494069576263, 0.16291497647762299, 0.15152209997177124, 0.2271321415901184]"
2025-09-04 13:47:31.132198,Sad,"[0.1554139107465744, 0.017833471298217773, 0.1602337658405304, 0.20946386456489563, 0.22760391235351562, 0.050571758300065994, 0.17887933552265167]"
2025-09-04 13:47:31.173502,Sad,"[0.19500207901000977, 0.021427959203720093, 0.1865295171737671, 0.1048634946346283, 0.29836705327033997, 0.02973410300910473, 0.1640757918357849]"
2025-09-04 13:47:31.332640,Neutral,"[0.12448827922344208, 0.01401486899703741, 0.16190855205059052, 0.19309008121490479, 0.16661502420902252, 0.12265478074550629, 0.21722839772701263]"
2025-09-04 13:47:31.373774,Fear,"[0.09348361939191818, 0.00962531566619873, 0.2652745246887207, 0.060878194868564606, 0.1440339833498001, 0.2093542069196701, 0.21735015511512756]"
2025-09-04 13:47:31.412714,Sad,"[0.19781328737735748, 0.02201850153505802, 0.21051006019115448, 0.09141961485147476, 0.318860799074173, 0.021769367158412933, 0.1376083642244339]"
2025-09-04 13:47:31.452840,Sad,"[0.18178540468215942, 0.019554385915398598, 0.2399820238351822, 0.0766647681593895, 0.2973054349422455, 0.03218717500567436, 0.15252085030078888]"
2025-09-04 13:47:31.592482,Neutral,"[0.13113610446453094, 0.0146870706230402, 0.16027316451072693, 0.1752500832080841, 0.16979362070560455, 0.13098295032978058, 0.21787704527378082]"
2025-09-04 13:47:31.631425,Neutral,"[0.11468932777643204, 0.012193995527923107, 0.2230776846408844, 0.07381822168827057, 0.19958807528018951, 0.13003438711166382, 0.24659831821918488]"
2025-09-04 13:47:31.672187,Sad,"[0.14806421101093292, 0.01607106253504753, 0.24068376421928406, 0.0668996125459671, 0.2691084146499634, 0.06291045248508453, 0.1962624192237854]"
2025-09-04 13:47:31.831867,Neutral,"[0.11301039159297943, 0.012539710849523544, 0.17784632742404938, 0.1383594572544098, 0.1582561731338501, 0.1683061122894287, 0.23168177902698517]"
2025-09-04 13:47:31.873509,Fear,"[0.17009060084819794, 0.017667481675744057, 0.2936250567436218, 0.05701716989278793, 0.26635512709617615, 0.043496713042259216, 0.15174782276153564]"
2025-09-04 13:47:31.914429,Fear,"[0.11424539983272552, 0.011728677898645401, 0.2641002833843231, 0.05547906085848808, 0.17961546778678894, 0.15810136497020721, 0.2167298048734665]"
2025-09-04 13:47:31.954402,Neutral,"[0.13324448466300964, 0.01118660531938076, 0.16084295511245728, 0.024299951270222664, 0.28083521127700806, 0.03598018363118172, 0.3536106050014496]"
2025-09-04 13:47:31.992483,Fear,"[0.09411067515611649, 0.009967107325792313, 0.2473987340927124, 0.07082562148571014, 0.1657716929912567, 0.17089514434337616, 0.24103109538555145]"
2025-09-04 13:47:32.136865,Neutral,"[0.14165198802947998, 0.015968093648552895, 0.15645520389080048, 0.19139918684959412, 0.18352475762367249, 0.10362755507230759, 0.2073732167482376]"
2025-09-04 13:47:32.175699,Sad,"[0.18697744607925415, 0.020346682518720627, 0.21501454710960388, 0.0904146209359169, 0.28259995579719543, 0.039338983595371246, 0.16530771553516388]"
2025-09-04 13:47:32.214798,Fear,"[0.1268806755542755, 0.013563720509409904, 0.22981475293636322, 0.07096192240715027, 0.22048057615756989, 0.10949579626321793, 0.22880259156227112]"
2025-09-04 13:47:32.253185,Fear,"[0.09020128101110458, 0.009810158982872963, 0.23477093875408173, 0.08696713298559189, 0.1507336050271988, 0.19613724946975708, 0.23137956857681274]"
2025-09-04 13:47:32.291516,Sad,"[0.1269226372241974, 0.012703985907137394, 0.24023275077342987, 0.03489027917385101, 0.2681816816329956, 0.0694769099354744, 0.24759183824062347]"
2025-09-04 13:47:32.447226,Happy,"[0.15038645267486572, 0.017043719068169594, 0.15188178420066833, 0.20433557033538818, 0.1945393979549408, 0.08450330793857574, 0.1973097175359726]"
2025-09-04 13:47:32.488409,Sad,"[0.17967374622821808, 0.018897749483585358, 0.2437455803155899, 0.07221957296133041, 0.28622373938560486, 0.03560463711619377, 0.16363494098186493]"
2025-09-04 13:47:32.637623,Happy,"[0.1448792815208435, 0.016358384862542152, 0.14548861980438232, 0.20922060310840607, 0.17736223340034485, 0.10333400219678879, 0.20335689187049866]"
2025-09-04 13:47:32.678140,Neutral,"[0.10374955087900162, 0.01114729791879654, 0.23498307168483734, 0.07639547437429428, 0.17657949030399323, 0.16135995090007782, 0.23578505218029022]"
2025-09-04 13:47:32.719068,Sad,"[0.19504429399967194, 0.021451614797115326, 0.20308008790016174, 0.08159661293029785, 0.3405812084674835, 0.017282923683524132, 0.14096321165561676]"
2025-09-04 13:47:32.759053,Fear,"[0.09312082082033157, 0.009720691479742527, 0.24640503525733948, 0.06477092206478119, 0.1501459777355194, 0.2040165513753891, 0.2318200170993805]"
2025-09-04 13:47:32.906279,Happy,"[0.1613783985376358, 0.018678592517971992, 0.1518169790506363, 0.22307835519313812, 0.19636572897434235, 0.0735449492931366, 0.17513695359230042]"
2025-09-04 13:47:33.031522,Happy,"[0.154192715883255, 0.017776573076844215, 0.1441800445318222, 0.25031158328056335, 0.19148193299770355, 0.06644957512617111, 0.17560753226280212]"
2025-09-04 13:47:33.072288,Sad,"[0.15472109615802765, 0.016435876488685608, 0.2429724782705307, 0.0564347580075264, 0.3129841387271881, 0.034779828041791916, 0.18167191743850708]"
2025-09-04 13:47:33.231860,Happy,"[0.1369667947292328, 0.01583878882229328, 0.1373284012079239, 0.29734721779823303, 0.1685224175453186, 0.06920712441205978, 0.17478927969932556]"
2025-09-04 13:47:33.271967,Fear,"[0.09804803878068924, 0.010382880456745625, 0.25595322251319885, 0.07137980312108994, 0.15558284521102905, 0.19087228178977966, 0.21778084337711334]"
2025-09-04 13:47:33.311697,Surprise,"[0.06941138952970505, 0.00731584383174777, 0.24265338480472565, 0.06705143302679062, 0.10551903396844864, 0.2992759644985199, 0.20877306163311005]"
2025-09-04 13:47:33.486396,Sad,"[0.1812109500169754, 0.021397801116108894, 0.15624621510505676, 0.2207099050283432, 0.22676827013492584, 0.0460478812456131, 0.14761905372142792]"
2025-09-04 13:47:33.625568,Happy,"[0.13433241844177246, 0.015422453172504902, 0.13357539474964142, 0.2896866202354431, 0.1587003618478775, 0.0848206877708435, 0.18346212804317474]"
2025-09-04 13:47:33.667678,Happy,"[0.1322840005159378, 0.014950461685657501, 0.14140018820762634, 0.22812293469905853, 0.1598225235939026, 0.116132453083992, 0.20728738605976105]"
2025-09-04 13:47:33.708553,Sad,"[0.1770312339067459, 0.018201448023319244, 0.2352679967880249, 0.06703073531389236, 0.2902848422527313, 0.03461111709475517, 0.17757271230220795]"
2025-09-04 13:47:33.858034,Happy,"[0.17714323103427887, 0.021203581243753433, 0.14004069566726685, 0.2860405743122101, 0.20604629814624786, 0.038515619933605194, 0.1310099959373474]"
2025-09-04 13:47:33.899976,Happy,"[0.1411949098110199, 0.016013821586966515, 0.14676523208618164, 0.22308313846588135, 0.17818549275398254, 0.09403300285339355, 0.2007242739200592]"
2025-09-04 13:47:33.940840,Sad,"[0.17881648242473602, 0.019144278019666672, 0.20830368995666504, 0.07967805862426758, 0.3082062005996704, 0.030103877186775208, 0.17574739456176758]"
2025-09-04 13:47:33.980186,Sad,"[0.13386967778205872, 0.013749958947300911, 0.23481959104537964, 0.059717945754528046, 0.24769999086856842, 0.0814179927110672, 0.22872485220432281]"
2025-09-04 13:47:34.142354,Happy,"[0.1804172843694687, 0.021395256742835045, 0.14216859638690948, 0.26146647334098816, 0.20596331357955933, 0.047411587089300156, 0.1411774754524231]"
2025-09-04 13:47:34.183954,Happy,"[0.12143554538488388, 0.01377168484032154, 0.1415579468011856, 0.24731700122356415, 0.1493186205625534, 0.11891169100999832, 0.20768752694129944]"
2025-09-04 13:47:34.224120,Sad,"[0.1676332801580429, 0.019424183294177055, 0.20921413600444794, 0.12433357536792755, 0.2667311429977417, 0.04985073581337929, 0.16281290352344513]"
2025-09-04 13:47:34.367993,Happy,"[0.16896256804466248, 0.01999000646173954, 0.1351044476032257, 0.2940644919872284, 0.1927698701620102, 0.04696301370859146, 0.1421455442905426]"
2025-09-04 13:47:34.408597,Sad,"[0.1594667285680771, 0.0182994045317173, 0.22006918489933014, 0.10808957368135452, 0.26709097623825073, 0.055333662778139114, 0.1716504693031311]"
2025-09-04 13:47:34.449427,Happy,"[0.1287434846162796, 0.014603720046579838, 0.14291851222515106, 0.240412175655365, 0.1588854044675827, 0.10951770842075348, 0.20491892099380493]"
2025-09-04 13:47:34.592741,Happy,"[0.17660468816757202, 0.02142438478767872, 0.13436220586299896, 0.318275511264801, 0.19956547021865845, 0.03224000707268715, 0.11752773821353912]"
2025-09-04 13:47:34.632244,Sad,"[0.17269638180732727, 0.020683780312538147, 0.17569319903850555, 0.1940695345401764, 0.2940351068973541, 0.018107900395989418, 0.12471412122249603]"
2025-09-04 13:47:34.670998,Happy,"[0.12043581902980804, 0.013649065047502518, 0.13955403864383698, 0.24872155487537384, 0.14587821066379547, 0.12371054291725159, 0.2080506980419159]"
2025-09-04 13:47:34.711955,Neutral,"[0.15224239230155945, 0.01669822819530964, 0.13853533565998077, 0.19717730581760406, 0.18453732132911682, 0.09315191209316254, 0.21765752136707306]"
2025-09-04 13:47:34.751862,Surprise,"[0.07721694558858871, 0.008158775977790356, 0.24360479414463043, 0.0692058801651001, 0.1160779520869255, 0.2753000855445862, 0.21043552458286285]"
2025-09-04 13:47:34.895663,Happy,"[0.16765566170215607, 0.020155996084213257, 0.1323861926794052, 0.31753700971603394, 0.19128650426864624, 0.03954523429274559, 0.131433367729187]"
2025-09-04 13:47:34.935468,Sad,"[0.1641523241996765, 0.019400782883167267, 0.1752902716398239, 0.19490011036396027, 0.2878865897655487, 0.020691514015197754, 0.13767844438552856]"
2025-09-04 13:47:34.973616,Happy,"[0.12122558802366257, 0.013751450926065445, 0.14411386847496033, 0.24444937705993652, 0.15201818943023682, 0.11595292389392853, 0.20848862826824188]"
2025-09-04 13:47:35.011117,Surprise,"[0.08101826161146164, 0.008739862591028214, 0.2258080542087555, 0.08725573122501373, 0.12709759175777435, 0.24238842725753784, 0.22769205272197723]"
2025-09-04 13:47:35.166533,Happy,"[0.1816004365682602, 0.021495508030056953, 0.14948521554470062, 0.23989129066467285, 0.22090886533260345, 0.04363568127155304, 0.14298304915428162]"
2025-09-04 13:47:35.206206,Fear,"[0.10296199470758438, 0.010820009745657444, 0.2637695372104645, 0.05763743817806244, 0.1649230718612671, 0.1871519684791565, 0.21273598074913025]"
2025-09-04 13:47:35.246715,Happy,"[0.1258009970188141, 0.014295601285994053, 0.14523492753505707, 0.24493595957756042, 0.15895837545394897, 0.1059996485710144, 0.20477448403835297]"
2025-09-04 13:47:35.285457,Fear,"[0.09641925245523453, 0.010395602323114872, 0.23428751528263092, 0.08594510704278946, 0.14881281554698944, 0.20254488289356232, 0.22159481048583984]"
2025-09-04 13:47:35.431476,Happy,"[0.09721594303846359, 0.013686598278582096, 0.06512228399515152, 0.6094585061073303, 0.11832427233457565, 0.009593249298632145, 0.08659905195236206]"
2025-09-04 13:47:35.473189,Sad,"[0.20771606266498566, 0.025389885529875755, 0.16280688345432281, 0.20346619188785553, 0.2627946436405182, 0.0258950125426054, 0.11193133145570755]"
2025-09-04 13:47:35.513469,Happy,"[0.1284300684928894, 0.014436320401728153, 0.1319662481546402, 0.23482772707939148, 0.15944522619247437, 0.10645096004009247, 0.22444337606430054]"
